id,l_number,article_number,price_pp_chf,price_sp_chf,hero_image_url,very_short_description_de,short_description_de
941,112580,2.303499,294.55,915,images/spillo_FP_04_lp.jpg,SPILLO 14L DIM 1-10V 24W 500MA 4K AN96,LED-Mastleuchte 4000K 24W dimmbar 1-10V runde extrabreite Streuoptik
946,112716,2.8777461486410,348,1074,images/flpl777_round_prism_RAL9016.jpg,FL R 777 PL 43 S/B 840 WH9016 DALI MP,LED-Pendelleuchte 4000K 44W DALI Mikroprisma d+i
942,112953,2.8555491513310,217,673,images/flpl555round_opal_lp.jpg,FL R 555 PL 45 S/B 830 WH9016 OP,LED-Pendelleuchte 3000K 50W statisch opalweisser Diffusor d+i
943,112937,2.3116320,155,484,images/flpl_333_opal_RAL9005_lp.jpg,FL R 333 PL 23 S/A 840 BK9005S OP,LED-Pendelleuchte 4000K 26W statisch opalweisser Diffusor
944,112942,2.8333291266410,169,528,images/flpl333round_opal_lp.jpg,FL R 333 PL 23 S/A 840 WH9016 DALI OP,LED-Pendelleuchte 4000K 26W DALI opalweisser Diffusor
945,112951,2.3116329,231,716,images/flpl_555_opal_RAL9005_lp.jpg,FL R 555 PL 45 S/B 830 BK9005S DALI OP,LED-Pendelleuchte 3000K 50W DALI opalweisser Diffusor d+i
1036,106670,2.06281987,401.8,1243,images/LAMA_Plus_S-W_FP_006.jpg,LAMA+ S/W 70 840 WH1 SMART,LED-Hallenpendelleuchte 4000K 68W statisch symmetrische Streuoptik
947,113002,2.8777261486410,343,1058,images/flpl777_round_prism_RAL9016.jpg,FL R 777 PL 43 S/A 840 WH9016 DALI MP,LED-Pendelleuchte 4000K 44W DALI Mikroprisma
948,112741,2.3108542,98.85,316,images/AS425_ANGLE_BK1_01_lp.jpg,AS425 TR 20 C/MW 840 BK9005 DALI RE,LED-Stromschienenstrahler 4000K 20W statisch runde extrabreite Streuoptik
949,112992,2.8777261483310,328,1014,images/flpl777_round_prism_RAL9016.jpg,FL R 777 PL 43 S/A 830 WH9016 MP,LED-Pendelleuchte 3000K 44W statisch Mikroprisma
950,112714,2.3117956,50.7,169,images/ImgLum_PLATO-600-MICROPRISMATIC-WH87_StillLife_Photo_MainAngle.jpg,PLATO 600 MP 20/26/31/35 930 UGR<19 PW,LED-Einbauleuchte 3000K 22/28/33/38W statisch symmetrische extrabreite Streuoptik
951,113004,2.8777291486310,324,1001,images/flpl777_round_opal_RAL9016.jpg,FL R 777 PL 43 S/A 830 WH9016 DALI OP,LED-Pendelleuchte 3000K 44W DALI opalweisser Diffusor
952,112492,2.3109458,69.6,226,images/DROP28_LED_PLUS_FE_05_lp.jpg,DROP 28 LED 16W SMD 3000K BK81,LED-Wand- und Deckenleuchte 3000K 16W statisch sym. extrabreite Streuoptik
953,112433,2.304141,95.5,306,images/MULTI_P_40_FRONT_01_lp.jpg,"MULTI+ 40 PC LED 19,5W 4K WH87",LED-Wand- und Deckenleuchte 4000K 24W statisch sym. extrabreite Streuoptik
954,112822,2.3118518,55.75,184,images/ELA_625_P_main_angle_02_lp.jpg,ELA625ILQ 30 S/A 830 WH9016 DALI PR,LED-Einlegeleuchte 3000K 33W DALI Prismenoptik
955,112437,2.306140,80.5,260,images/MULTI_p_35_angle_03.jpg,MULTI+35 9 S/EW 830 WH87 SE,"LED-Wandleuchte 3000K 10,5W statisch symmetrische extrabreite Streuoptik"
3361,113092,27.21440329402002a12,584.65,1660,images/rend_CONE_PET.png,"CONE PET XL, Akustikleuchte, Durchmesser=1100, 4000K, 1050lm","CONE PET XL, Pendelleuchte mit Durchmesser 1100mm und Lichtstärke 1050lm bei 4000K"
956,112514,2.3116607,34.35,126,images/PLATO_600_MP_MAIN_ANGLE_02.JPG,PLATO 600 MP 28.5 830 UGR<19,LED-Einbauleuchte 3000K 32W statisch Mikroprisma
957,112936,2.8333261266310,173,541,images/flpl333round_prisma_lp.jpg,FL R 333 PL 23 S/A 830 WH9016 DALI MP,LED-Pendelleuchte 3000K 26W DALI Mikroprisma
958,112730,2.3118502,50.7,169,images/plato_square_il_625_opal_cover_lp.jpg,PLATO625ILQ 20/25/30/36 930 WH9016 OP PW,LED-Einlegeleuchte 3000K 41W statisch opalweisser Diffusor
959,112990,2.8777261763310,343,1058,images/flpl777_round_prism_RAL9016.jpg,FL R 777 PL 68 S/A 830 WH9016 MP,LED-Pendelleuchte 3000K 68W statisch Mikroprisma
1037,106667,2.06273687,474.25,1465,images/LAMA_Plus_S-W_FP_006.jpg,LAMA+ S/W 205 840 WH1 SMART,LED-Hallenpendelleuchte 4000K 205W statisch symmetrische Streuoptik
3958,125116,2.3119404,80.15,259,images/ImgAcc_KIT-EM3P-A-P-BK-81_StillLife_Photo.png,KIT EM3P A+ PW,Kit EM3P A+
960,112441,2.306706,42.35,150,images/MULTI_p_35_angle_03.jpg,"MULTI+35 4,5 S/EW 840 WH87 ",LED-Wandleuchte 4000K 6W statisch symmetrische extrabreite Streuoptik
961,112938,2.3116319,155,484,images/flpl_333_opal_RAL9005_lp.jpg,FL R 333 PL 23 S/A 830 BK9005S OP,LED-Pendelleuchte 3000K 26W statisch opalweisser Diffusor
962,112719,2.3118504,69.15,225,images/plato_square_il_625_opal_cover_lp.jpg,PLATO625ILQ 36 S/A 930 WH9016 DALI OP,LED-Einlegeleuchte 3000K 41W DALI opalweisser Diffusor
963,108070,2.3101607,104.35,333,images/MASK_P_MINI_WH_angle_01_lp.jpg,MASK+ MINI M 8 S/EW 830 WH87 SE,LED-Wandleuchte 3000K 8W statisch symmetrische extrabreite Streuoptik
964,108057,2.06063781,238.8,744,images/kha9_81.jpg,KHA 9/AL-LED CLII 1X19W 4K-81-ETRC,LED-Pollerleuchte 4000K 19W statisch runde extrabreite Streuoptik
965,108080,2.3111807,243.4,758,images/PL720_PLUS_RAL9006_lp.jpg,SL720+ PL RL 48 S/C 830 GR9006 DALI MP,LED-Pendelleuchte 3000K 53W DALI Mikroprisma d+i
966,108085,2.3111810,263.1,819,images/PL720_PLUS_RAL9006_lp.jpg,SL720+ PL RXL 61 S/C 840 GR9006 DALI MP,LED-Pendelleuchte 4000K 69W DALI Mikroprisma d+i
967,108031,2.3100766,102.65,328,images/MASK_P_angle_AN_01.jpg,"MASK+ M 10,5 S/EW 840 WH87","LED-Wandleuchte 4000K 12,5W statisch symmetrische extrabreite Streuoptik"
3362,113261,27.21610129402022F16,1079.1,3065,images/rend_CONE_SQUARE.png,"CONE SQUARE, Akustikleuchte, L=1070, 4000K, 4512lm","CONE SQUARE, Pendelleuchte"
968,108055,2.303104,146.65,462,images/NKP-45-P_AN3_lp.jpg,NIKKO+45 10LED 15W DA 3000K ANTR,LED-Wandleuchte 3000K 15W statisch symmetrische extrabreite Streuoptik
969,108090,2.3114930,691.25,2129,images/KHA_CITY_26_A55_INOX_lp.jpg,KHA CITY MARINE 26 20 A55/M 830,LED-Pollerleuchte 3000K 20W statisch asymmetrische mittlere Optik
970,108088,2.3115119,184.1,577,images/GUELL_2_AW_angle_GR_01_lp.jpg,GUELL 2 102 A40/W 840 GR94,LED-Scheinwerfer 4000K 103W statisch asymmetrische breite Streuoptik
971,108037,2.3116133,350.65,1087,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 190 A55/M 730 GR94 DALI,LED-Scheinwerfer 3000K 190W DALI asymmetrische mittlere Optik
3363,113245,27.21610129402022W11,1079.1,3065,images/refe_CONE_SQUARE.png,"CONE SQUARE, Akustikleuchte, L=1070, 4000K, 4512lm","CONE SQUARE, Pendelleuchte"
3959,125114,2.3119402,19.4,85,images/ImgAcc_REMOTE-CONTROL-A-P-3111278_StillLife_Photo_lp.jpg,REMOTE CONTROL A+ PW,Fernbedienung
972,108034,2.3116169,372.9,1155,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 250 A55/M 730 GR94 DALI,LED-Scheinwerfer 3000K 250W DALI asymmetrische mittlere Optik
973,108032,2.3116170,372.9,1155,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 250 A55/M 740 GR94 DALI,LED-Scheinwerfer 4000K 250W DALI asymmetrische mittlere Optik
974,108035,2.3116135,350.65,1087,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 190 A55/M 757 GR94 DALI,LED-Scheinwerfer 5700K 190W DALI asymmetrische mittlere Optik
975,108036,2.3116134,350.65,1087,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 190 A55/M 740 GR94 DALI,LED-Scheinwerfer 4000K 190W DALI asymmetrische mittlere Optik
3364,113266,27.21610228302022F07,1411.85,4010,images/rend_CONE_SQUARE.png,"CONE SQUARE, Akustikleuchte, L=1400, 3000K, 4512lm","CONE SQUARE XL, Pendelleuchte"
3365,113265,27.21610229401012W05,1411.85,4010,images/rend_CONE_SQUARE.png,"CONE SQUARE, Akustikleuchte, L=1400, 4000K, 4512lm","CONE SQUARE XL, Pendelleuchte"
976,108097,2.3116099,284.9,885,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 130 A55/M 757 GR94 DALI,LED-Scheinwerfer 5700K 130W DALI asymmetrische mittlere Optik
977,108140,2.30335690104,49.85,173,images/QUASAR-10_BK_ANGLE_01_lp.jpg,"QUASAR 10 LED 1WB 3,5W 3000K BK81",LED-Wandleuchte 3000K 3.5W statisch Streiflichtoptik
978,108107,2.3116330,231,716,images/flpl_555_opal_RAL9005_lp.jpg,FL R 555 PL 45 S/B 840 BK9005S DALI OP,LED-Pendelleuchte 4000K 50W DALI opalweisser Diffusor d+i
979,108110,2.3115663,1066.6,3277,images/sl764_plus_double_RAL9005_lp.jpg,"SL764+, Steheuchte",Stehleuchte 4000K 141W Lichtsensor schwarzes Raster d+i
3366,113309,27.21650139602022G97,1412.4,4011,images/rend_CUBBER.png,"CUBBER SA, Akustikleuchte, L=800, 6000K, 2400lm","CUBBER SA, Akustikleuchte"
980,108118,2.06062581,236.3,737,images/kha9_81.jpg,KHA 9/AL-LED 1X19W 3K-81-ETRC,LED-Pollerleuchte 3000K 19W statisch runde extrabreite Streuoptik
981,108121,2.3111808,243.4,758,images/PL720_PLUS_RAL9006_lp.jpg,SL720+ PL RL 48 S/C 840 GR9006 DALI MP,LED-Pendelleuchte 4000K 53W DALI Mikroprisma d+i
982,108123,2.3116102,276.1,858,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 130 A55/M 757 GR94 RPA,LED-Scheinwerfer 5700K 130W mit auto. Powerreduktion asymmetrische mittlere Optik
983,108125,2.3116101,276.1,858,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 130 A55/M 740 GR94 RPA,LED-Scheinwerfer 4000K 130W mit auto. Powerreduktion asymmetrische mittlere Optik
3367,113310,27.21650528402022L68,1857.35,5275,images/rend_CUBBER.png,"CUBBER MB, Akustikleuchte, L=1000, 4000K, 4500lm","CUBBER MB, Akustikleuchte"
984,108127,2.3116168,328.9,1020,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 250 A55/M 757 GR94,LED-Scheinwerfer 5700K 250W statisch asymmetrische mittlere Optik
985,108122,2.3116136,341.85,1060,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 190 A55/M 730 GR94 RPA,LED-Scheinwerfer 3000K 190W mit auto. Powerreduktion asymmetrische mittlere Optik
986,108113,2.3116173,372.9,1155,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 250 A55/M 740 GR94 RPA,LED-Scheinwerfer 4000K 250W mit auto. Powerreduktion asymmetrische mittlere Optik
987,108105,2.3116174,372.9,1155,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 250 A55/M 757 GR94 RPA,LED-Scheinwerfer 5700K 250W mit auto. Powerreduktion asymmetrische mittlere Optik
3368,113312,27.21650828402022G14,2526.7,7176,images/rend_CUBBER.png,"CUBBER LC, Akustikleuchte, L=1200, 4000K, 4500lm","CUBBER LC, Akustikleuchte"
988,108126,2.3116100,276.1,858,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 130 A55/M 730 GR94 RPA,LED-Scheinwerfer 3000K 130W mit auto. Powerreduktion asymmetrische mittlere Optik
989,108098,2.3116098,284.9,885,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 130 A55/M 740 GR94 DALI,LED-Scheinwerfer 4000K 130W DALI asymmetrische mittlere Optik
990,108114,2.3116172,372.9,1155,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 250 A55/M 730 GR94 RPA,LED-Scheinwerfer 3000K 250W mit auto. Powerreduktion asymmetrische mittlere Optik
991,108131,2.3116167,328.9,1020,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 250 A55/M 740 GR94,LED-Scheinwerfer 4000K 250W statisch asymmetrische mittlere Optik
3369,113314,27.21651029301012L54,3248.3,9225,images/rend_CUBBER.png,"CUBBER XLC, Akustikleuchte, L=1500, 3000K, 5600lm","CUBBER XLC, Akustikleuchte"
992,108141,2.3116166,328.9,1020,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 250 A55/M 730 GR94,LED-Scheinwerfer 3000K 250W statisch asymmetrische mittlere Optik
993,108115,2.3116138,341.85,1060,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 190 A55/M 757 GR94 RPA,LED-Scheinwerfer 5700K 190W mit auto. Powerreduktion asymmetrische mittlere Optik
994,108101,2.3116097,284.9,885,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 130 A55/M 730 GR94 DALI,LED-Scheinwerfer 3000K 130W DALI asymmetrische mittlere Optik
995,108116,2.3116137,341.85,1060,images/ImgLum_WIN-PRO-P-30-96LED-AW-GR94_StillLife_Photo_MainAngle_1200x1200.png,WIN PRO + 30 190 A55/M 740 GR94 RPA,LED-Scheinwerfer 4000K 190W mit auto. Powerreduktion asymmetrische mittlere Optik
3370,113295,27.21280128401052W13,952.6,2705,images/rend_DAISY.png,"DAISY M, Pendelleuchte, Durchmesser = 800 mm, 4000K, 1077 lm","DAISY M, Pendelleuchte mit 4000K Farbtemperatur"
996,108119,2.305171,148.35,467,images/FOCUS_p_2_AW_AN3_front_01.jpg,FOCUS+2 26W A55/W 3000K AN96,LED-Scheinwerfer 3000K 26W statisch asymmetrische breite Streuoptik
997,107160,2.310443,19.4,85,images/310442_31043_310451.jpg,COVER MIMIK 20 FLAT B ANTR,Zierring zur individuellen Gestaltung FLAT B
998,107374,2.3109011,8.9,35,images/DL_ROUND_MAXI_BK_plus_direct_FA_01_lp.jpg,BLACK REFLECTOR DL ROUND MAXI,Schwarzer Reflektor DL ROUND MAXI
999,106682,2.310713,5.65,25,images/OTR_9003_TK_CONNECTOR_WH.jpg,OTR TK CONNECTOR 9003/W,Durchgangsanschlussteil
1000,106681,2.310900,73.75,239,images/OTR_STANDARD.jpg,OTR S-TK 4M 9000-4/W-ST,3-Phasen-Stromschiene Aufbau 4000mm
1001,107489,2.3109008,12.95,65,images/DL_ROUND_MIDI_plus_louvre_FA_01_lp.jpg,LOUVRE DL ROUND MIDI,Radialspiegelraster DL ROUND MIDI
1002,107092,2.3106286,23.45,97,images/ORION_V_carter_WH_FAS_01_lp.jpg,COVER ORION V WH87,Abdeckung ORION V
1003,107088,2.310398,12.95,65,images/CONTROFLANGIA_310398.jpg,Erdstück Q-series,Erdstück Q-series
1004,107370,2.001724,28.5,113,images/SUPERDELTA_TONDO_BK_lp.jpg,SUPERDELTA TONDO SCHWARZ,Wandleuchte 1x75W A60 symmetrische extrabreite Streuoptik
1005,106733,2.3105993,150,473,images/LAMA_P_MINI_angle_03_lp.jpg,LAMA+ MINI ELL 100 840 WH-87,LED-Hallenpendelleuchte 4000K statisch elypsenförmige Optik
1006,107106,2.8629461783438,162.75,511,images/pllb629_prisma_RAL9006_lp.jpg,SL629LED CP L 62 S/C 840 GR9006 MP,LED-Lichtband-Pendelleuchte 4000K 69W statisch Mikroprisma d+i
1007,107103,2.304610,38.1,137,images/focus_zero_lp.jpg,FOCUS+ ZERO 10W 3000K AN96,LED-Scheinwerfer 3000K 10W statisch symmetrische extrabreite Streuoptik
3371,113296,27.21280129902042F17,952.6,2705,images/rend_DAISY.png,"DAISY M, Pendelleuchte, Durchmesser = 800 mm, TW (tunable white), 1077 lm","DAISY M, Pendelleuchte mit einstellbarer Weisston"
1008,106702,2.8629461786438,184.5,578,images/pllb629_prisma_RAL9006_lp.jpg,SL629LED CP L 62 S/C 840 GR9006 DALI MP,LED-Lichtband-Pendelleuchte 4000K 69W DALI Mikroprisma d+i
1009,106898,2.310764,8.9,35,images/OTR_S_9000_WH_lp.jpg,OTR ASYM ADAPT 6 POLES 9209/W,Asymmetrischer DALI-Adapter mit 6 Leitern (3 Phasen + Steuerungssystem)
1010,106699,2.8629461543438,138.5,437,images/pllb629_prisma_RAL9006_lp.jpg,SL629LED CP M 49 S/C 840 GR9006 MP,LED-Lichtband-Pendelleuchte 4000K 54W statisch Mikroprisma d+i
1011,107535,2.3114001,265.2,825,images/KHA_TECH_9_BK81_lp.jpg,KHA TECH 9  15 C/EW  830 AN96,LED-Pollerleuchte 3000K 15W statisch runde extrabreite Streuoptik
1012,107340,2.8555591516310,200,622,images/fleb555round_opal_lp.jpg,FL R 555 RE 45 S/A 830 WH9016 DALI OP,LED-Einbauleuchte 3000K 50W DALI opalweisser Diffusor
1013,107375,2.8777661486410,348,1074,images/flab777_round_prism_RAL9016.jpg,FL R 777 SM 43 S/B 840 WH9016 DALI MP,LED-Anbauleuchte 4000K 44W DALI Mikroprisma d+i
1014,107054,2.303478,70.4,229,images/EKP-21_AN3.jpg,EKO+21 LED SMD 11W 3000K ANTR,LED-Wand- und Deckenleuchte 3000K 11W statisch sym. extrabreite Streuoptik
1015,107501,2.304243,109.4,348,images/BLIZ_ROUND_30_front_AN3_01_lp.jpg,"BLIZ ROUND 30 LED 21,5W 3K AN96","LED-Wand- und Deckenleuchte 3000K 21,5W statisch sym. extrabreite Streuoptik"
1016,107009,2.304853,80.5,260,images/MIMIK_10_AN3_front_lp.jpg,MIMIK 10 M CP/T3 5W 3000K AN96,LED-Wandleuchte 3000K 5W statisch Optik Fuss- und Radweg Type 3
3372,113297,27.21280228401012W02,1027.4,2918,images/rend_DAISY.png,"DAISY L, Pendelleuchte, D=1000, 4000K, 1077lm","DAISY L, Pendelleuchte"
1017,107546,2.3100819,129.05,408,images/QUASAR_60.angle_02.jpg,QUASAR 60M 16.5 A7/EW 830 AN96,LED-Wandleuchte 3000K 19W statisch asymmetrische extrabreite Streuoptik
1018,107071,2.304823,62.85,206,images/MIMIK_10_FLAT_AN3_front_lp.jpg,MIMIK 10 FLAT MONO 5W 3000K AN96,LED-Wandleuchte 3000K 5W statisch asymmetrische breite Streuoptik
1019,106673,2.06059781,209.5,654,images/kha5_81.jpg,KHA 5/AL-LED 1X19W 3K-81-ETRC,LED-Pollerleuchte 3000K 19W statisch runde extrabreite Streuoptik
1020,107500,2.304255,162.15,510,images/BLIZ_ROUND_40_front_AN3_01.jpg,BLIZ ROUND 40 LED 39W 3K AN96,LED-Wand- und Deckenleuchte 3000K 39W statisch sym. extrabreite Streuoptik
3373,113299,27.21280229902022F06,1027.4,2918,images/rend_DAISY.png,"DAISY L, Pendelleuchte, D=1000, TW, 1077lm","DAISY L, Pendelleuchte"
1021,107004,2.06149080,32.05,124,images/GUELL_ZERO_S_BK_01_lp.jpg,GUELL ZERO/S/M 15 40K-80 220-240V,LED-Scheinwerfer 4000K 15W statisch symmetrische Optik mittel
1022,107159,2.303751,121.1,384,images/MIMIK20_AN3_front_01_lp.jpg,MIMIK 20 FLAT BI 24W 3000K AN96,LED-Wandleuchte 3000K 24W statisch asymmetrische breite Streuoptik
1023,106793,2.3105560,121.1,384,images/wl390_lp.jpg,WL390 WLQ 38/29 S/A 830/40 GR94 OP,LED-Wand- und Deckenleuchte 3000K 38W statisch opalweisser Diffusor d+i
1024,107389,2.306139,43.2,153,images/MULTI_p_35_angle_03.jpg,MULTI+35 9 S/EW 830 WH87,"LED-Wandleuchte 3000K 10,5W statisch symmetrische extrabreite Streuoptik"
1025,106779,2.315023,158.7,499,images/315023.jpg,PALO SPILLO INTERRATO D90 H.3300 ANTR,"MAST SPILLO INT. 3,3 m"
3374,113300,27.21280328901052F25,1151.7,3271,images/rend_DAISY.png,"DAISY XL, Pendelleuchte, D=1200, TW, 1077lm","DAISY XL, Pendelleuchte"
1026,107459,2.304417,121.1,384,images/MIMIK20_AN3_front_01_lp.jpg,MIMIK 20 M CP/T2 21W 500mA 3K AN96,LED-Wandleuchte 3000K 21W statisch Optik Fuss- und Radweg Type 2
1027,107026,2.3104689,218.7,683,images/HEDO_P_angle_v2_lp.jpg,HEDO+ 40 C/EW 830 AN96,LED-Mastleuchte 3000K 43W statisch runde extrabreite Streuoptik
1028,106746,2.3108608,24.35,100,images/SPIDER_P_10_ANGLE_01_lp.jpg,SPIDER+ 10 S/EW 10 830 BK81,LED-Scheinwerfer 3000K 10W statisch symmetrische extrabreite Streuoptik
1029,107593,2.3111953,50.3,174,images/DL_ROUND_MAXI_WHITE_REFLECTOR_lp.jpg,DL ROUND MAXI 14 C/EW 930 WHRAL9016,LED-Downlight 3000K 15W statisch runde extrabreite Streuoptik
1030,107590,2.311052,7.7,31,images/OTR_9000_312_LA_BK_lp.jpg,OTR TK BRAC MD GRIP SUSP S-9000/322-LA-B,Mittlerer Bügel für Aufhängungen mit Öffnung für automatischen Spanner (100 mm)
1031,106737,2.3114256,52,173,images/DL_ROUND_MAXI_WHITE_REFLECTOR_lp.jpg,DL ROUND MAXI 19 C/EW 840 WHRAL9016,LED-Downlight 4000K 21W statisch runde extrabreite Streuoptik
1032,107339,2.8434184256410,89.65,288,images/eb434.jpg,EB434 RF 24 C/MW 840 WH9010 DALI RE,LED-Einbaustrahler 4000K 27W DALI runde extrabreite Streuoptik
1033,107204,2.303554,103.9,331,images/Quasar_30_FP_02_GR3.jpg,QUASAR 30 LED-20W 3K TECH GR94,LED-Wandleuchte 3000K 23W statisch asymmetrische mittlere Optik
1034,107574,2.3109013,4.85,22,images/DL_ROUND_MAXI_plus_white_optic_FA_01_lp.jpg,WHITE OPTIC IP54 DL ROUND MAXI,Mattierte Kunststoffscheibe (IP54) DL ROUND MAXI
1035,106668,2.06273787,426.9,1320,images/LAMA_Plus_S-W_FP_006.jpg,LAMA+ S/W 100 840 WH1 SMART,LED-Hallenpendelleuchte 4000K 101W statisch symmetrische Streuoptik
3375,113301,27.21280329402022W11,1151.7,3271,images/rend_DAISY.png,"DAISY XL, Pendelleuchte, D=1200, 4000K, 1077lm","DAISY XL, Pendelleuchte"
1038,106789,2.304097,86.75,279,images/QUASAR-20_angle_GR3_01.jpg,QUASAR 20 LED-20W 3K D/TECH GR94,LED-Wandleuchte 3000K 23W statisch asymmetrische mittlere Optik
1039,106739,2.3114248,43.2,153,images/DL_ROUND_MIDI_WHITE_REFLECTOR_lp.jpg,DL ROUND MIDI 12 C/EW 840 WHRAL9016,LED-Downlight 4000K 13W statisch runde extrabreite Streuoptik
1040,107457,2.3112992,25.9,105,images/PIASTRA_HU_MIMIK10_POST_AN96_lp.jpg,PIASTRA HU MIMIK10 POST AN96,Sockel HU MIMIK10 POST
1041,107304,2.3111283,8.9,35,images/A_P_bracket_FAS_01_lp.jpg,A+ 200 BRACKET ACCESSORY,Befestigungsbügel A+200
1042,106669,2.06281887,451.65,1395,images/LAMA_Plus_S-W_FP_006.jpg,LAMA+ S/W 150 840 WH1 SMART,LED-Hallenpendelleuchte 4000K 148W statisch symmetrische Streuoptik
1043,106780,2.310414,14.95,71,images/310414.jpg,C/FLANGIA SPILLO MINI,BODENPLATTE SPILLO MINI
1044,106899,2.310737,6.45,27,images/OTR_S_9000_4_WH.jpg,OTR ASYM ADAPT 4 POLES 9209-4/W,Asymmetrischer DALI-Adapter mit 4 Leitern (3 Phasen)
1045,107205,2.304089,95.5,306,images/PADO_angle_AN3_02.jpg,"PADO, Pollerleuchte",Pollerleuchte 3000K 20W statisch symmetrische extrabreite Streuoptik
1046,106743,2.303739,274.85,855,images/ImgLum_SPILLO-MINI-POST-AN96_StillLife_Photo_MainAngle_1200x1200.png,SPILLO MINI POST9L 1-10V 16W 3K AN96,LED-Mastleuchte 3000K 16W dimmbar 1-10V runde extrabreite Streuoptik
1047,107573,2.3114258,65.8,215,images/DL_ROUND_MAXI_WHITE_REFLECTOR_lp.jpg,DL ROUND MAXI 19 C/EW 840 DALI WHRAL9016,LED-Downlight 4000K 21W DALI runde extrabreite Streuoptik
1048,107456,2.3112997,112.3,357,images/MIMIK_10_POST_1000_AN3_angle_01_lp.jpg,MIMIK10POST 1000 NO-F 8 CP/T3 730AN96,LED-Pollerleuchte 3000K 10W statisch Optik Fuss- und Radweg Type 3
3376,115306,27.21230028301003a12,1206.15,3425,images/rend_DONUT.png,"DONUT, Akustikleuchte, D=1200, 3000K, 3500lm","DONUT, Pendelleuchte"
3377,112878,27.21230028402003A06,1206.15,3425,images/rend_DONUT.png,"DONUT, Akustikleuchte, D=1200, 4000K, 3500lm","DONUT, Pendelleuchte"
1049,107545,2.304254,162.15,510,images/BLIZ_ROUND_40_front_GR3_01.jpg,BLIZ ROUND 40 LED 39W 3K GR94,LED-Wand- und Deckenleuchte 3000K 39W statisch sym. extrabreite Streuoptik
1050,107015,2.3114268,59.5,196,images/DL_SQUARE_MIDI_WHITE_REFLECTOR_lp.jpg,DL SQUARE MIDI 12 C/EW 930 DALI WH R9016,LED-Downlight 3000K 13W DALI runde extrabreite Streuoptik
1051,106919,2.8435154456480,115.25,366,images/eb435_RAL9005.jpg,EB435 RF 36 C/I 840 BK9005 DALI RE,LED-Einbaustrahler 4000K 40W DALI runde gebündelte Optik
1052,107231,2.3107290,98.85,316,images/TYK_10.png,TYK+ 10 6 C/IW 830 AN96,LED-Scheinwerfer 3000K 7W statisch runde Streuoptik
1147,108434,2.3114698,101,323,images/ACRO_PRO_lp.jpg,ACRO PRO EQ258PC S/EW 840 EM1 CL PW,LED-Industrieleuchte 4000K 42W statisch symmetrische extrabreite Streuoptik
1053,107220,2.8555491516310,231,716,images/flpl555round_opal_lp.jpg,FL R 555 PL 45 S/B 830 WH9016 DALI OP,LED-Pendelleuchte 3000K 50W DALI opalweisser Diffusor d+i
1054,107212,2.3106001,159.65,502,images/LAMA_P_MINI_angle_03_lp.jpg,LAMA+ MINI ELL 35 840 WH-87 DALI,LED-Hallenpendelleuchte 4000K DALI elypsenförmige Optik
