name,manufacturer,category,family,price_chf,wattage,kelvin,inside,outside,mounting,luminaire_types,image_url,product_id,source_article_id,source_article_number,kelvin_values,source_l_number,source_version,memory_type,lambda,style,mood,finish
FL R+ 777 PL 59 S/B 840 GR9006 MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,788.0,67.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9006.png,article_2795,2795,2.3124086,4000,123333,5,hard,0.01,minimalist,focused,white
FL R+ 777 PL 59 S/B 830 GR9006 MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,788.0,67.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9006.png,article_2796,2796,2.3124076,3000,123334,5,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 59 S/B 840 WH9016 MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,788.0,67.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9016.png,article_2797,2797,2.3124090,4000,123335,5,hard,0.01,minimalist,focused,white
FL R+ 777 PL 59 S/B 830 WH9016 MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,788.0,67.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9016.png,article_2798,2798,2.3124080,3000,123336,5,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 34 S/B 840 GR9006 MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,788.0,39.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9006.png,article_2799,2799,2.3124061,4000,123337,5,hard,0.01,minimalist,focused,white
FL R+ 777 PL 34 S/B 830 GR9006 MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,788.0,39.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9006.png,article_2800,2800,2.3124051,3000,123338,5,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 34 S/B 840 WH9016 MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,788.0,39.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9016.png,article_2801,2801,2.3124065,4000,123339,5,hard,0.01,minimalist,focused,white
FL R+ 777 PL 34 S/B 830 WH9016 MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,788.0,39.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9016.png,article_2802,2802,2.3124055,3000,123340,5,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 59 S/B 840 GR9006 DALI MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,824.0,67.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9006.png,article_2803,2803,2.3124084,4000,123341,2,hard,0.01,minimalist,focused,white
FL R+ 777 PL 59 S/B 830 GR9006 DALI MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,824.0,67.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9006.png,article_2804,2804,2.3124074,3000,123342,2,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 59 S/B 840 WH9016 DALI MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,824.0,67.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9016.png,article_2805,2805,2.3124088,4000,123343,2,hard,0.01,minimalist,focused,white
FL R+ 777 PL 59 S/B 830 WH9016 DALI MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,824.0,67.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9016.png,article_2806,2806,2.3124078,3000,123344,2,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 34 S/B 840 GR9006 DALI MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,795.0,39.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9006.png,article_2807,2807,2.3124059,4000,123345,2,hard,0.01,minimalist,focused,white
FL R+ 777 PL 34 S/B 830 GR9006 DALI MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,795.0,39.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9006.png,article_2808,2808,2.3124049,3000,123346,2,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 34 S/B 840 WH9016 DALI MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,795.0,39.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9016.png,article_2809,2809,2.3124063,4000,123347,2,hard,0.01,minimalist,focused,white
FL R+ 777 PL 34 S/B 830 WH9016 DALI MP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,795.0,39.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_prism_RAL9016.png,article_2810,2810,2.3124053,3000,123348,2,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 59 S/B 840 GR9006 DALI OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,815.0,67.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9006.png,article_2811,2811,2.3124085,4000,123365,2,hard,0.01,minimalist,focused,white
FL R+ 777 PL 59 S/B 830 GR9006 DALI OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,815.0,67.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9006.png,article_2812,2812,2.3124075,3000,123366,2,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 59 S/B 840 BK9005 DALI OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,815.0,67.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9005.png,article_2813,2813,2.3124082,4000,123367,2,hard,0.01,minimalist,focused,white
FL R+ 777 PL 59 S/B 830 BK9005 DALI OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,815.0,67.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9005.png,article_2814,2814,2.3124072,3000,123368,2,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 59 S/B 830 WH9016 DALI OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,815.0,67.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9016.png,article_2815,2815,2.3124079,3000,123370,2,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 34 S/B 840 GR9006 DALI OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,785.0,39.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9006.png,article_2816,2816,2.3124060,4000,123371,2,hard,0.01,minimalist,focused,white
FL R+ 777 PL 34 S/B 830 GR9006 DALI OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,785.0,39.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9006.png,article_2817,2817,2.3124050,3000,123372,2,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 34 S/B 840 BK9005 DALI OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,785.0,39.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9005.png,article_2818,2818,2.3124057,4000,123373,2,hard,0.01,minimalist,focused,white
FL R+ 777 PL 34 S/B 830 BK9005 DALI OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,785.0,39.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9005.png,article_2819,2819,2.3124047,3000,123374,2,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 34 S/B 840 WH9016 DALI OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,785.0,39.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9016.png,article_2820,2820,2.3124064,4000,123375,2,hard,0.01,minimalist,focused,white
FL R+ 777 PL 34 S/B 830 WH9016 DALI OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,785.0,39.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9016.png,article_2821,2821,2.3124054,3000,123376,2,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 59 S/B 8TW GR9006 DT8 OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,861.0,67.0,2700.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9006.png,article_2822,2822,2.3124094,"2700, 6500",123377,2,hard,0.01,minimalist,cozy,white
FL R+ 777 PL 59 S/B 8TW BK9005 DT8 OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,861.0,67.0,2700.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9005.png,article_2823,2823,2.3124092,"2700, 6500",123378,2,hard,0.01,minimalist,cozy,white
FL R+ 777 PL 59 S/B 8TW WH9016 DT8 OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,861.0,67.0,2700.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9016.png,article_2824,2824,2.3124096,"2700, 6500",123379,2,hard,0.01,minimalist,cozy,white
FL R+ 777 PL 34 S/B 8TW GR9006 DT8 OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,857.0,39.0,2700.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9006.png,article_2825,2825,2.3124069,"2700, 6500",123380,2,hard,0.01,minimalist,cozy,white
FL R+ 777 PL 34 S/B 8TW BK9005 DT8 OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,857.0,39.0,2700.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9005.png,article_2826,2826,2.3124067,"2700, 6500",123381,2,hard,0.01,minimalist,cozy,white
FL R+ 777 PL 34 S/B 8TW WH9016 DT8 OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,857.0,39.0,2700.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9016.png,article_2827,2827,2.3124071,"2700, 6500",123382,2,hard,0.01,minimalist,cozy,white
SL629LED PL L 69 S/C 940 BK9005 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,562.0,69.0,4000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/al629_prisma_RAL9005_lp.jpg,article_2828,2828,2.3119898,4000,123414,1,hard,0.01,minimalist,focused,white
SL629LED PL L 69 S/C 930 WH9016 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,562.0,69.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pl629_prisma_RAL9016_lp.jpg,article_2829,2829,2.3112450,3000,123416,1,hard,0.01,minimalist,ambient,white
SL629LED PL L 62 S/C 840 BK9005 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,527.0,69.0,4000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pl629_prisma_RAL9005_lp.jpg,article_2830,2830,2.3119886,4000,123419,1,hard,0.01,minimalist,focused,white
SL629LED PL L 62 S/C 830 BK9005 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,527.0,69.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pl629_prisma_RAL9005_lp.jpg,article_2831,2831,2.3119888,3000,123420,1,hard,0.01,minimalist,ambient,white
SL629LED PL M 54 S/C 940 BK9005 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,494.0,54.0,4000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/al629_prisma_RAL9005_lp.jpg,article_2832,2832,2.3119897,4000,123423,1,hard,0.01,minimalist,focused,white
SL629LED PL M 54 S/C 930 WH9016 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,494.0,54.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pl629_prisma_RAL9016_lp.jpg,article_2833,2833,2.3112448,3000,123425,1,hard,0.01,minimalist,ambient,white
SL629LED PL M 49 S/C 840 BK9005 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,457.0,54.0,4000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pl629_prisma_RAL9005_lp.jpg,article_2834,2834,2.3119890,4000,123428,1,hard,0.01,minimalist,focused,white
SL629LED PL M 49 S/C 830 BK9005 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,457.0,54.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pl629_prisma_RAL9005_lp.jpg,article_2835,2835,2.3119892,3000,123429,1,hard,0.01,minimalist,ambient,white
SL629LED PL L 69 S/C 930 WH9016 DALI MP,Performance In Lighting - Italy,Pendelleuchte,SL629,630.0,69.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pl629_prisma_RAL9016_lp.jpg,article_2836,2836,2.3112451,3000,123445,1,hard,0.01,minimalist,ambient,white
SL629LED PL L 62 S/C 830 BK9005 DALI MP,Performance In Lighting - Italy,Pendelleuchte,SL629,592.0,69.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pl629_prisma_RAL9005_lp.jpg,article_2837,2837,2.3119887,3000,123455,1,hard,0.01,minimalist,ambient,white
SL629LED PL M 54 S/C 930 WH9016 DALI MP,Performance In Lighting - Italy,Pendelleuchte,SL629,562.0,54.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pl629_prisma_RAL9016_lp.jpg,article_2838,2838,2.3112449,3000,123459,1,hard,0.01,minimalist,ambient,white
SL629LED PL M 49 S/C 840 BK9005 DALI MP,Performance In Lighting - Italy,Pendelleuchte,SL629,527.0,54.0,4000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pl629_prisma_RAL9005_lp.jpg,article_2839,2839,2.3119889,4000,123462,1,hard,0.01,minimalist,focused,white
SL629LED PL M 49 S/C 830 BK9005 DALI MP,Performance In Lighting - Italy,Pendelleuchte,SL629,527.0,54.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pl629_prisma_RAL9005_lp.jpg,article_2840,2840,2.3119891,3000,123463,1,hard,0.01,minimalist,ambient,white
SL629LED CP L 28 S/A 830 GR9006 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,511.0,31.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pllb629_prisma_RAL9006_lp.jpg,article_2841,2841,2.8629261403338,3000,123469,1,hard,0.01,minimalist,ambient,white
SL629LED CP L 28 S/A 840 WH9016 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,511.0,31.0,4000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pllb629_prisma_RAL9016_lp.jpg,article_2842,2842,2.8629261403418,4000,123470,1,hard,0.01,minimalist,focused,white
SL629LED CP L 28 S/A 830 WH9016 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,511.0,31.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pllb629_prisma_RAL9016_lp.jpg,article_2843,2843,2.8629261403318,3000,123471,1,hard,0.01,minimalist,ambient,white
SL629LED CP M 23 S/A 840 GR9006 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,437.0,26.0,4000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pllb629_prisma_RAL9006_lp.jpg,article_2844,2844,2.8629261283438,4000,123472,1,hard,0.01,minimalist,focused,white
SL629LED CP M 23 S/A 830 GR9006 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,437.0,26.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pllb629_prisma_RAL9006_lp.jpg,article_2845,2845,2.8629261283338,3000,123473,1,hard,0.01,minimalist,ambient,white
SL629LED CP M 23 S/A 830 WH9016 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,437.0,26.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pllb629_prisma_RAL9016_lp.jpg,article_2846,2846,2.8629261283318,3000,123475,1,hard,0.01,minimalist,ambient,white
SL629LED CP L 28 S/A 840 GR9006 DALI MP,Performance In Lighting - Italy,Pendelleuchte,SL629,578.0,31.0,4000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pllb629_prisma_RAL9006_lp.jpg,article_2847,2847,2.8629261406438,4000,123476,1,hard,0.01,minimalist,focused,white
SL629LED CP L 28 S/A 830 GR9006 DALI MP,Performance In Lighting - Italy,Pendelleuchte,SL629,578.0,31.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pllb629_prisma_RAL9006_lp.jpg,article_2848,2848,2.8629261406338,3000,123477,1,hard,0.01,minimalist,ambient,white
SL629LED CP L 28 S/A 840 WH9016 DALI MP,Performance In Lighting - Italy,Pendelleuchte,SL629,578.0,31.0,4000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pllb629_prisma_RAL9016_lp.jpg,article_2849,2849,2.8629261406418,4000,123478,1,hard,0.01,minimalist,focused,white
SL629LED CP L 28 S/A 830 WH9016 DALI MP,Performance In Lighting - Italy,Pendelleuchte,SL629,578.0,31.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pllb629_prisma_RAL9016_lp.jpg,article_2850,2850,2.8629261406318,3000,123479,1,hard,0.01,minimalist,ambient,white
SL629LED CP M 23 S/A 840 GR9006 DALI MP,Performance In Lighting - Italy,Pendelleuchte,SL629,511.0,26.0,4000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pllb629_prisma_RAL9006_lp.jpg,article_2851,2851,2.8629261286438,4000,123480,1,hard,0.01,minimalist,focused,white
SL629LED CP M 23 S/A 830 GR9006 DALI MP,Performance In Lighting - Italy,Pendelleuchte,SL629,511.0,26.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pllb629_prisma_RAL9006_lp.jpg,article_2852,2852,2.8629261286338,3000,123481,1,hard,0.01,minimalist,ambient,white
SL629LED CP M 23 S/A 830 WH9016 DALI MP,Performance In Lighting - Italy,Pendelleuchte,SL629,511.0,26.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pllb629_prisma_RAL9016_lp.jpg,article_2853,2853,2.8629261286318,3000,123483,1,hard,0.01,minimalist,ambient,white
SL629LED CP L 69 S/C 930 WH9016 MP,Performance In Lighting - Italy,Pendelleuchte,SL629,548.0,69.0,3000.0,True,False,,"rope_pendant, suspended",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/pl629_prisma_RAL9016_lp.jpg,article_2854,2854,2.3112444,3000,123485,1,hard,0.01,minimalist,ambient,white
